id,title,tags
86549,August,"drama romanc gay relationship murraybartlett danieldugan adriangonzalez eldarrapaport drama august tell the stori of two former lovers, troy and jonathan, who reunit after a long ago pain breakup. after spend sever year in spain, troy return to lo angel and decid to phone jonathan and meet for coffee. a seemingli innoc rendezv turn into an attempt to reviv passion past. onli thi time it' not that simpl as jonathan ha a new beau, raul, and is tri to make the right decis a second time around."
13973,Choke,strip club alzheim sex addict samrockwel anjelicahuston kellymacdonald bradwilliam henkeclark gregg clarkgregg comedi drama a sex-addict con-man pay for hi mother' hospit bill by play on the sympathi of those who rescu him from choke to death.
244786,Whiplash,"jazz obsess conservatori music teacher new york citi milestel j.k.simmon melissabenoist austinstowel jaysonblair damienchazel drama under the direct of a ruthless instructor, a talent young drummer begin to pursu perfect at ani cost, even hi humanity."
598,City of God,"male nuditi street gang brazilian photograph 1970 alexandrerodrigu leandrofirmino phellipehaagensen douglassilva jonathanhaagensen fernandomeirel drama crime cidad de deu is a shantytown that start dure the 1960 and becam one of rio de janeiro’ most danger place in the begin of the 1980s. to tell the stori of thi place, the movi describ the life of variou characters, all seen by the point of view of the narrator, buscapé. buscapé wa rais in a veri violent environment. despit the feel that all odd were against him, he find out that life can be seen with other eyes: the eye of an artist. by accident, he becom a profession photographer, gain hi freedom."
11129,Human Traffic,"sex salesclerk fast food restaur boredom relationship problem johnsimm dannydy lorrainepilkington shaunpark nicolareynold justinkerrigan comedi drama all that exist now is clubs, drugs, pub and parties. i'v got 48 hour off from the world, man i'm gonna blow steam out of my head like a scream kettle. i'm gonna talk cod hit to stranger all night. i'm gonna lose the plot on the danc floor, the free radic insid me are freak man! tonight i'm jip travolta, i'm peter popper, i'm go to never never land with my chosen family, man. we'r go to get more space out than neil armstrong ever did. anyth could happen tonight, you know? thi could be the best night of my life! i'v got 73 quid in my back burner. i'm gonna wax the lot, man. the milki bar are on me! yeah!"
75861,To Write Love on Her Arms,"depress biographi drug katden chadmichael murrayrupert friendcorbin bleumark saul nathanfrankowski drama music the stori follow 19-year-old rene who ha alway love fairi tales: the idea of a princess, a hero and a happili ever after. but renee’ life is that of a darker tale: she’ a young woman battl addiction, depress and self-injury. in a creativ blend of artist fantasi balanc with harsh reality, the movi follow rene on her courag journey toward recovery."
13551,The Dead Girl,prostitut fire newspap independ film woman director brittanymurphi tonicollett rosebyrn joshbrolin jamesfranco karenmoncrieff mysteri drama crime thriller the clue to a young woman' death come togeth as the live of seemingli unrel peopl begin to intersect.
103663,The Hunt,"father son relationship denmark lie pedophilia kindergarten madsmikkelsen alexandrarapaport thomasbo larsenann louisehass larsranth thomasvinterberg drama a teacher live a lone life, all the while struggl over hi son’ custody. hi life slowli get better as he find love and receiv good news from hi son, but hi new luck is about to be brutal shatter by an innoc littl lie."
850,A Christmas Story,"holiday nostalgia young boy bb gun essay melindadillon darrenmcgavin peterbillingsley jeanshepherd ianpetrella bobclark comedi famili the comic mishap and adventur of a young boy name ralph, tri to convinc hi parents, teachers, and santa that a red ryder b.b. gun realli is the perfect christma gift for the 1940s."
12586,Bella,"waitress beach independ film soccer girl tammyblanchard ang\u00e9licaarag\u00f3n alilandri jaimetirelli mannyp\u00e9rez alejandromonteverd drama romanc an intern soccer star is on hi way to sign a multimillion dollar contract when someth happen that bring hi career to an abrupt end. a beauti waitress, struggl to make it in new york city, discov someth about herself that she' unprepar for. in one irrevers moment, their live are turn upsid down."
11564,Class of 1984,"usa femal nuditi detect music teacher nuditi perryk merrielynn rosstim vanpatten michaelj. foxroddi mcdowal markl.lest action drama horror crime thriller andi is a new teacher at a inner citi high school that is like noth he ha ever seen before. there is metal detector at the front door and everyth is basic run by a tough kid name peter stegman. soon, andi and stegman becom enemi and stegman will stop at noth to protect hi turf and drug deal business."
301748,The Opposite Sex,"bet divorc gender battl of the sex life competit menasuvari ericrobert kristinchenoweth danaashbrook kenanthompson jonathansilverman comedi a bet' a bet tell the stori of vince, new england' most success divorc attorney. to vince, life is one big competition, and lose is unacceptable. thi also appli in hi date life with hi love 'em and leav 'em approach. then vinc meet jane, who is beautiful, success and also extrem driven. togeth they enter into a seri of entertain wager with each other where the winner get to decid the fate of the loser. after all, ""a bet' a bet!"""
108346,Dreaming of Joseph Lees,"lust love crime rupertgrav samanthamorton nicholaswoodeson leeross felixbillson ericstyl romanc drama set in rural england in the 1950 eva (samantha morton) fantasis about her handsome, worldli cousin joseph lee (rupert graves), with whom she fell in love as a girl. however, stuck in a close commun she becom the object of someon else' fantasy, harri (lee ross). when harri learn that eva is plan to leav the villag in order to live with and look after the injur lees, he devis a gruesom scheme in order to forc her to stay and look after him."
8841,The Class,pari social depriv famili literatur illeg immigr immigr fran\u00e7oisb\u00e9gaudeau franckke\u00efta esmeraldaouertani rachelreguli weihuang laurentcantet drama teacher and novelist françoi bégaudeau play a version of himself as he negoti a year with hi racial mix student from a tough parisian neighborhood.
805,Rosemary's Baby,anti-christ contemporari set laundri occult demon possess miafarrow johncassavet ruthgordon sidneyblackm mauriceevan romanpolanski horror drama mysteri a young coupl move into an infam new york apart build to start a family. thing becom frighten as rosemari begin to suspect her unborn babi isn't safe around their strang neighbors.
11697,The Man Who Shot Liberty Valance,"gunsling showdown funer legend to shoot dead johnwayn jamesstewart veramil leemarvin edmondo'brien johnford western a senator, who becam famou for kill a notori outlaw, return for the funer of an old friend and tell the truth about hi deed."
22051,Adam,"children' book asperger' syndrom electr engin asperger' hughdanc rosebyrn petergallagh amyirv frankiefaison maxmay drama romanc adam, a lone man with asperger' syndrome, develop a relationship with hi upstair neighbor, beth."
436,Maria Full of Grace,individu new york adolesc colombia drug traffic catalinasandino morenoguili lopezyenni paolavega john\u00c1lex torovirgina ariza joshuamarston drama thriller crime a pregnant colombian teenag becom a drug mule to make some desper need money for her family.
